Institution Index,Institution,Last Name,Mid Name,First Name,Ph.D. Graduation Year,Ph.D. Graduate School,Research Interest,H-index,Citations,Publications,Publications Divided by Co-authors,Remarks,Collector,,,,,,,
511,University of Washington,Lee,,Su-ln,2009,Stanford University,Machine learning & data mining,25,7024,9,3.1,,Xuzheng He,,,,,,,
511,University of Washington,Lin,,Huijia,2011,Cornell University,"Cryptography,Algorithms & complexity",27,2207,24,10,,Yewei Li,,,,,,,
511,University of Washington,Mahajan,,Ratul,2005,University of Washington,Computer networks,59,18706,59,13.4,,Shaohua Yue,,,,,,,
511,University of Washington,Mankoff,,Jennifer,2001,Georgia Institute of Technology,Human-computer interaction,50,8885,56,13.7,,Shaohua Yue,,,,,,,
511,University of Washington,Mitra,,Tanushree,2017,Georgia Institute of Technology,Human-computer interaction,10,910,4,1.4,,Xuzheng He,,,,,,,
511,University of Washington,Morgenstern,,Jamie,2015,Carnegie Mellon University,"Machine learning & data mining,Economics & computation",20,1493,22,5.4,,Yewei Li,,,,,,,
511,University of Washington,Oh,,Sewoong,2011,Stanford University,Machine learning & data mining,30,5924,36,11.6,,Yewei Li,,,,,,,
511,University of Washington,Oskin,,Mark,2001,University of California - Davis,Computer architecture,31,4598,16,4,,Xuzheng He,,,,,,,
511,University of Washington,Patel,N.,Shwetak,2008,Georgia Institute of Technology,Human-computer interaction,59,14852,67,14.9,Mid name is abbreviation,Shaohua Yue,,,,,,,
511,University of Washington,Popovic,,Zoran,1999,Carnegie Mellon University,Computer graphics,57,17798,44,13.6,,Shaohua Yue,,,,,,,
511,University of Washington,Rao,,Anup,2007,University of Texas at Austin,Algorithms & complexity,23,2036,14,5.6,0001 appears in name,Xuzheng He,,,,,,,
511,University of Washington,Rao,P.N.,Rajesh,1997,University of Rochester,"Machine learning & data mining,Robotics,Artificial intelligence",59,17961,40,16,mid name not found,Yewei Li,,,,,,,
511,University of Washington,Reinecke,,Katharina,2010,University of Zurich,Human-computer interaction,23,2176,19,5.5,,Xuzheng He,,,,,,,
511,University of Washington,Roesner,,Franziska,2014,University of Washington,Computer security,26,5685,26,6.9,,Yewei Li,,,,,,,
511,University of Washington,Rothvoss,,Thomas,2009,Swiss federal Institute of Technology Lausanne,Algorithms & complexity,24,1983,17,9.4,Has two PhDs,Xuzheng He,,,,,,,
511,University of Washington,Ruzzo,L.,Walter,1978,University of California - Berkeley,Algorithms & complexity,49,17597,13,6.1,Mid name is abbreviated,Xuzheng He,,,,,,,
511,University of Washington,Schulz,,Adriana,2018,Massachusetts Institute of Technology,Computer graphics,8,315,8,1.4,,Xuzheng He,,,,,,,
511,University of Washington,Seelig,,Georg,2003,University of Geneva,Computer architecture,28,6809,3,0.6,PhD graduate school not listed,Xuzheng He,,,,,,,
511,University of Washington,Seitz,Maxwell,Steven,1997,University of Wisconsin - Madison,Computer vision,74,33225,81,26.6,,Shaohua Yue,,,,,,,
511,University of Washington,Shapiro,G.,Linda,1974,University of Iowa,Computer vision,53,22306,25,8.9,mid name not found,Yewei Li,,,,,,,
511,University of Washington,Smith,Robert,Joshua,1999,Massachusetts Institute of Technology,Robotics,100,53974,33,8.3,his name on Google Scholar ends with 0001,Yewei Li,,,,,,,
511,University of Washington,Smith,Ashton,Noah,2006,Johns Hopkins University,Natural language processing,73,24153,129,40,,Shaohua Yue,,,,,,,
511,University of Washington,Suciu,,Dan,1995,University of Pennsylvania,Databases,85,31301,57,20.7,,Shaohua Yue,,,,,,,
511,University of Washington,Tanimoto,L.,Steve,1975,Princeton University,,35,7004,2,2,Mid name is abbreviated; Research interests not given,Xuzheng He,,,,,,,
511,University of Washington,Tatlock,,Zachary,2014,University of California - San Diego,Programming languages,18,1515,17,4.3,,Xuzheng He,,,,,,,
511,University of Washington,Taylor,Bedford,Michael,2007,Massachusetts Institute of Technology,"Computer architecture,Design automation",28,5201,9,3.2,H-index and citations are from semanticscholar.org,Xuzheng He,,,,,,,
511,University of Washington,Tessaro,,Stefano,2010,Swiss Federal Institute of Technology Zurich,Cryptography,29,2077,31,11.9,,Yewei Li,,,,,,,
511,University of Washington,Todorov,,Emanuel,1998,Massachusetts Institute of Technology,Robotics,51,16330,40,17.8,,Yewei Li,,,,,,,
511,University of Washington,Tompa,,martin,1978,University of Toronto,Algorithms & complexity,35,7673,23,11.9,,Yewei Li,,,,,,,
511,University of Washington,Torlak,,Emina,2009,Massachusetts Institute of Technology,"Programming languages,Operating systems,Software engineering",22,2860,19,6,,Xuzheng He,,,,,,,
511,University of Washington,Wang,,Xi,2014,Massachusetts Institute of Technology,Operating systems,93,52178,16,3,0005 appears in name,Xuzheng He,,,,,,,
511,University of Washington,Yin Tat,,Lee,2016,Massachusetts Institute of Technology,Algorithms & complexity,23,2633,41,13,his last name on google scholar writes as two words so I don't combine them as one word,Yewei Li,,,,,,,
511,University of Washington,Zahorjan,,John,1980,University of Toronto,"Measurement & perf. analysis,Computer networks",43,11163,20,7.9,H-index and citations are from semanticscholar.org,Xuzheng He,,,,,,,
511,University of Washington,Zettlemoyer,Sean,Luke,2009,Massachusetts Institute of Technology,Natural language processing,60,19372,87,23.9,,Shaohua Yue,,,,,,,
511,University of Washington,Zhang,X.,Amy,2019,Massachusetts Institute of Technology,Human-computer interaction,14,633,9,3.3,Mid name is abbreviated,Xuzheng He,,,,,,,
497,University of Toronto,Ahmed,Ishtiaque,Syed,,,Human-computer interaction,18,1071,12,3.4,graduation information missing,Chang Ma,,,,,,,
497,University of Toronto,Alan,M.,Moses,2005,University of California - Berkeley,,33,7573,2,0.4,no complete mid name,Shibo Hao,,,,,,,
497,University of Toronto,Alex,,Mihailidis,2002,University of Strathclyde,,44,7987,1,0.2,not on institution list,Shibo Hao,,,,,,,
497,University of Toronto,Alán,,Aspuru-Guzik,2004,University of California - Berkeley,Machine learning & data mining,80,30460,2,0.4,,Shibo Hao,,,,,,,
497,University of Toronto,Amza,,Cristiana,2003,Rice University,,27,4083,5,1.4,,Chang Ma,,,,,,,
497,University of Toronto,Anderson,,Ashton,2015,Stanford University,The Web & information retrieval,14,2301,12,3.3,,Chang Ma,,,,,,,
497,University of Toronto,Anna,,Goldenberg,2007,Carnegie Mellon University,Machine learning & data mining,25,4552,2,0.8,,Shibo Hao,,,,,,,
497,University of Toronto,Anthony,J.,Bonner,1991,Rutgers University,Comp. bio & bioinformatics,24,2453,5,2,no complete mid name; semantic scholar,Shibo Hao,,,,,,,
497,University of Toronto,Arvind,,Gupta,1990,University of Toronto,Artificial intelligence,23,2239,3,1.1,,Shibo Hao,,,,,,,
497,University of Toronto,Ba,,Jimmy,,University of Toronto,Machine learning & data mining,27,68855,12,3.3,graduation information missing,Chang Ma,,,,,,,
497,University of Toronto,Bacchus,,Fahiem,1988,University of Alberta,Artificial intelligence,51,9975,31,14.2,,Hongxin Ding,,,,,,,
497,University of Toronto,Baecker,,Ronald,1969,Massachusetts Institute of Technology,Human-computer interaction,54,11977,17,7.4,,Hongxin Ding,,,,,,,
497,University of Toronto,Beck,,J.Christopher,1999,University of Toronto,Artificial intelligence,38,5279,17,6.3,,Hongxin Ding,,,,,,,
497,University of Toronto,Borodin,,Allan,1969,Cornell University,"Artificial intelligence,Economics & computation",45,11856,27,8.5,,Hongxin Ding,,,,,,,
497,University of Toronto,Brendan,John,Frey,1997,University of Toronto,"Machine learning & data mining,Comp. bio & bioinformatics",73,40023,57,21.6,,Zeyu Li,,,,,,,
497,University of Toronto,Brown,Demke,Angela,2005,Carnegie Mellon University,Databases,19,1450,7,2.3,,Chang Ma,,,,,,,
497,University of Toronto,Brudno,,Michael,2004,Stanford University,"Comp. bio & bioinformatics,Visualization",55,19115,15,4.1,,Chang Ma,,,,,,,
497,University of Toronto,Burgner-Kahrs,,Jessica,2010,Karlsruhe Institute of Technology,Robotics,20,2089,9,3.3,,Chang Ma,,,,,,,
497,University of Toronto,Chechik,,Marsha,,,Software engineering,44,6438,15,4.7,graduation information missing,Chang Ma,,,,,,,
497,University of Toronto,Chevalier,,Fanny,2007,Univerisity of Bordeaux,Human-computer interaction,25,1895,34,7.9,University of Bordeaux not found in idx2institute,Hongxin Ding,,,,,,,
497,University of Toronto,Christina,C.,Christara,1998,Purdue University,,15,710,1,1,no complete mid name,Shibo Hao,,,,,,,
497,University of Toronto,Daniel,J.,Wigdor,2008,University of Toronto,Human-computer interaction,52,9096,60,16,can't find his completed Mid name,Zeyu Li,,,,,,,
497,University of Toronto,Derek G.,,Corneil,1968,University of Toronto,Algorithms & complexity,25,4780,3,1.1,,Shibo Hao,,,,,,,
497,University of Toronto,Dickinson,Josef,Sven,1991,University of Maryland - College Park,Computer vision,43,8721,35,10.2,,Hongxin Ding,,,,,,,
497,University of Toronto,Duvenaud,Kristjanson,David,2014,University of Cambridge,Machine learning & data mining,33,7880,21,5.6,,Hongxin Ding,,,,,,,
497,University of Toronto,Ellen,,Faith,,,Algorithms & complexity,27,2573,13,5.5,,Chang Ma,,,,,,,
497,University of Toronto,Erdogdu,A.,Murat,,Stanford University,Machine learning & data mining,13,836,8,3.4,graduation information missing,Chang Ma,,,,,,,
497,University of Toronto,Eric,S. K.,Yu,1995,University of Toronto,,59,19311,1,0.5,no complete mid name,Shibo Hao,,,,,,,
497,University of Toronto,Farzan,,Azadeh,,University of Illinois at Urbana-Champaign,"Programming languages,Logic & verification",21,1325,21,8.3,can't find graduation year,Hongxin Ding,,,,,,,
497,University of Toronto,Fleet,James,David,1991,University of Toronto,"Computer vision,Machine learning & data mining",65,27339,39,13.5,,Hongxin Ding,,,,,,,
497,University of Toronto,Fox,S.,Mark,1983,Carnegie Mellon University,,61,17377,10,4.1,research interest : real-world problem,Chang Ma,,,,,,,
497,University of Toronto,Frederick,P.,Roth,1998,Harvard University,,67,31992,1,0.2,no complete mid name,Shibo Hao,,,,,,,
497,University of Toronto,Garg,,Animesh,2016,University of California - Berkeley,Robotics,19,1306,14,2,,Chang Ma,,,,,,,
497,University of Toronto,Gary,D.,Bader,2002,University of Toronto,,88,53003,1,0.5,no complete mid name,Shibo Hao,,,,,,,
497,University of Toronto,Goel,,Ashvin,2003,Oregon Graduate Institute,Computer architecture,33,3869,11,3,,Chang Ma,,,,,,,
497,University of Toronto,Grinspun,,Eitan,2003,California Institute of Technology,Computer graphics,44,7425,47,10.9,,Hongxin Ding,,,,,,,
497,University of Toronto,Grosse,Baker,Roger,2014,Massachusetts Institute of Technology,Machine learning & data mining,29,7389,23,6.3,,Hongxin Ding,,,,,,,
497,University of Toronto,Hirst,,Graeme,1983,Brown University,Natural language processing,53,15173,26,11.2,,Hongxin Ding,,,,,,,
497,University of Toronto,Jacobson,,Alec,2013,Swiss Federal Institute of Technology Zurich,Computer graphics,24,2023,24,7.1,,Hongxin Ding,,,,,,,
497,University of Toronto,Jepson,Douglas,Allan,1980,California Institute of Technology,Computer vision,52,13403,35,14.4,,Hongxin Ding,,,,,,,
497,University of Toronto,Jerger,D.Enright,Natalie,2008,University of Wisconsin - Madison,Computer architecture,29,4360,20,5.4,,Hongxin Ding,,,,,,,
497,University of Toronto,Jörg,,Liebeherr,1991,University of Georgia,Measurement & perf. analysis,36,5101,4,1.4,,Shibo Hao,,,,,,,
497,University of Toronto,Kelly,A.,Lyons,1994,Queen's University,,21,2592,1,0.3,no complete mid name,Shibo Hao,,,,,,,
497,University of Toronto,Koudas,,Nick,1998,University of Toronto,Databases,63,17857,50,14.2,,Hongxin Ding,,,,,,,
497,University of Toronto,Kutulakos,Neoklis,Kiriakos,1994,University of Wisconsin - Madison,Computer vision,35,7073,43,16.9,,Hongxin Ding,,,,,,,
497,University of Toronto,Lara,de,Eyal,2002,Rice University,Computer architecture,41,6468,19,3.8,,Hongxin Ding,,,,,,,
497,University of Toronto,Levin,I.W.,David,2012,University of British Columbia,Computer graphics,18,904,16,3.6,can't find the full middle name,Hongxin Ding,,,,,,,
497,University of Toronto,Li,,Baochun,2000,University of Illinois at Urbana-Champaign,"Machine learning & data mining,Measurement & perf. analysis",80,20088,9,2.8,,Chang Ma,,,,,,,
497,University of Toronto,Lie,,David,,Stanford University,Computer security,25,4050,14,4.1,graduation information missing,Chang Ma,,,,,,,
497,University of Toronto,Long,,Fan,2017,Massachusetts Institute of Technology,"Software engineering,Programming languages",18,2233,16,4.5,,Hongxin Ding,,,,,,,
497,University of Toronto,Mark,H.,Chignell,1981,University of Canterbury,Human-computer interaction,38,6399,4,1.1,no complete mid name,Shibo Hao,,,,,,,
497,University of Toronto,Maryam,Mehri,Dehnavi,2013,McGill University,High-performance computing,11,437,4,0.9,,Shibo Hao,,,,,,,
497,University of Toronto,Marzyeh,,Ghassemi,2017,Massachusetts Institute of Technology,"Artificial intelligence,Machine learning & data mining",22,1771,4,0.6,,Shibo Hao,,,,,,,
497,University of Toronto,Mcllraith,Ann,Sheila,1997,University of Toronto,Artificial intelligence,53,17468,26,9.7,,Hongxin Ding,,,,,,,
497,University of Toronto,Michael,,Grüninger,2000,University of Toronto,,41,15447,1,0.5,,Shibo Hao,,,,,,,
497,University of Toronto,Molloy,,Michael,,,Algorithms & complexity,38,12391,15,9.2,graduation information missing,Chang Ma,,,,,,,
497,University of Toronto,Morris,,Quaid,,,Comp. bio & bioinformatics,58,20442,9,2.8,graduation information missing,Chang Ma,,,,,,,
497,University of Toronto,Munteanu,,Cosmin,,,Human-computer interaction,18,1168,13,5.2,graduation information missing,Chang Ma,,,,,,,
497,University of Toronto,Nikolov,,Aleksandar,2014,Rutgers University,Algorithms & complexity,15,899,16,5.7,,Hongxin Ding,,,,,,,
497,University of Toronto,Pekhimenko,,Gennady,,Carnegie Mellon University,Computer architecture,25,2520,14,2.1,graduation information missing,Chang Ma,,,,,,,
497,University of Toronto,Penn,,Gerald,2000,Carnegie Mellon University,Natural language processing,28,4430,27,13.5,not found in Google Scholar,Hongxin Ding,,,,,,,
497,University of Toronto,Peter,,Marbach,1998,Massachusetts Institute of Technology,Measurement & perf. analysis,23,2098,3,1.1,semantic scholar,Shibo Hao,,,,,,,
497,University of Toronto,Ravin,,Balakrishnan,,University of Toronto,Human-computer interaction,78,18048,92,31.5,can't find his Ph.D. Graduate Year,Zeyu Li,,,,,,,
497,University of Toronto,Richard,Stanley,Zemel,1994,University of Toronto,Machine learning & data mining,61,30492,74,24,,Zeyu Li,,,,,,,
497,University of Toronto,Rossman,,Benjamin,,Massachusetts Institute of Technology,Algorithms & complexity,14,581,10,6.7,,Chang Ma,,,,,,,
497,University of Toronto,Roy,M.,Daniel,2011,Massachusetts Institute of Technology,Machine learning & data mining,25,3737,17,5.8,0001 in name and can't find the full middle name,Hongxin Ding,,,,,,,
497,University of Toronto,Rudzicz,,Frank,2011,University of Toronto,Natural language processing,27,2199,10,4.7,,Chang Ma,,,,,,,
497,University of Toronto,Sachdeva,,Sushant,2013,Princeton University,Algorithms & complexity,15,873,16,4.5,,Hongxin Ding,,,,,,,
497,University of Toronto,Sachdeva,,Sushant,2013,Princeton University,Algorithms & complexity,15,873,16,4.5,,Chang Ma,,,,,,,
497,University of Toronto,Sam,,Toueg,1979,Princeton University,Algorithms & complexity,50,"13,122",4,2.3,semantic scholar,Shibo Hao,,,,,,,
497,University of Toronto,Sanja,,Fidler,2010,University of Ljubljana,Computer vision,51,13050,83,20.8,,Zeyu Li,,,,,,,
497,University of Toronto,Schroeder,,Bianca,,Carnegie Mellon University,,30,7186,6,2.2,graduation information missing,Chang Ma,,,,,,,
497,University of Toronto,Shah,,Nisarg,2016,Carnegie Mellon University,"Artificial intelligence,Economics & computation",19,1562,32,10.2,0001 in name,Hongxin Ding,,,,,,,
497,University of Toronto,Shkurti,,Florian,2019,McGill University,Robotics,11,301,11,3.2,,Chang Ma,,,,,,,
497,University of Toronto,Shurui,,Zhou,2020,Carnegie Mellon University,Software engineering,5,122,3,0.8,,Shibo Hao,,,,,,,
497,University of Toronto,Singh,,Karan,1995,Ohio State University,"Human-computer interaction,Computer graphics,Machine learning & data mining",47,7297,39,10.3,,Hongxin Ding,,,,,,,
497,University of Toronto,Steve,M.,Easterbrook,1991,Imperial College London,Software engineering,49,12404,5,1.8,no complete mid name,Shibo Hao,,,,,,,
497,University of Toronto,Stevenson,,Suzanne,,University of Maryland - College Park,Natural language processing,33,6250,11,4.2,graduation information missing,Chang Ma,,,,,,,
497,University of Toronto,Stumm,,Michael,1984,University of Zurich,Operating systems,40,6291,17,3.8,,Hongxin Ding,,,,,,,
497,University of Toronto,Tarek,S.,Abdelrahman,1989,University of Michigan,Computer architecture,16,1340,2,1,no complete mid name; semantic scholar,Shibo Hao,,,,,,,
497,University of Toronto,Toniann,,Pitassi,1992,University of Toronto,Algorithms & complexity,48,8561,53,16.7,H-index and Citations are from the website  semanticscholar,Zeyu Li,,,,,,,
497,University of Toronto,Tovi,,Grossman,2008,University of Toronto,Human-computer interaction,49,8043,93,25.8,,Zeyu Li,,,,,,,
497,University of Toronto,Truong,Nhut,Khai,2005,Georgia Institute of Technology,Human-computer interaction,40,5258,35,10.9,,Hongxin Ding,,,,,,,
497,University of Toronto,Vassos,,Hadzilacos,1984,Harvard University,,28,4492,1,0.5,semantic scholar,Shibo Hao,,,,,,,
497,University of Toronto,Veneris,G.,Andreas,,University of Illinois at Urbana-Champaign,Design automation,24,2050,9,2.5,graduation information missing,Chang Ma,,,,,,,
497,University of Toronto,Vijaykumar,,Nandita,2019,Carnegie Mellon University,Computer architecture,11,985,10,1.5,,Chang Ma,,,,,,,
497,University of Toronto,Williams,Jay,Joseph,2013,University of California - Berkeley,Human-computer interaction,20,1758,7,1.4,,Chang Ma,,,,,,,
497,University of Toronto,Yashar,,Ganjali,2006,Stanford University,,32,6552,5,1.2,,Shibo Hao,,,,,,,
497,University of Toronto,Yuan,,Ding,2013,University of Illinois at Urbana-Champaign,Operating systems,17,2037,16,3.3,,Chang Ma,,,,,,,
497,University of Toronto,Yuen,,Henry,2016,Massachusetts Institute of Technology,Algorithms & complexity,77,22190,6,2,,Chang Ma,,,,,,,
497,University of Toronto,Zhaolei,,Zhang,2020,University of California - Berkeley,,47,9575,1,0.2,,Shibo Hao,,,,,,,
493,University of Texas at Austin,Aaronson,,Scott,2004,University of California - Berkeley,Algorithms & complexity,17,1733,18,11.6,,Dianze Li,,,,,,,
